user_id,archetype,secondary_archetype,secondary_archetype_weight,danger_preference,luxury_preference,novelty_preference,historical_preference,technology_preference,nature_preference,fantasy_preference,space_preference,power_preference,budget_log10,budget_tier,price_sensitivity,popularity_preference,exploration_tendency,impulsiveness,activity_level,activity_tier,catalog_version,user_generation_version,generation_seed,created_at
synthetic-user-v1-000631,Eclectic Browser,Curious Generalist,0.2814,0.7218,0.5279,0.764,0.5831,0.1939,0.3041,0.5277,0.6333,0.7024,15.3012,high,0.521,0.4003,0.4924,0.3384,0.7966,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:30Z
synthetic-user-v1-000632,Curious Generalist,,0.0,0.3808,0.2472,0.8568,0.6656,0.5315,0.4313,0.6526,0.2239,0.6024,15.6361,high,0.4821,0.4276,1.0,0.5588,0.82,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:31Z
synthetic-user-v1-000633,Tech Futurist,,0.0,0.3407,0.4291,0.6885,0.4401,1.0,0.2854,0.3638,0.6045,0.6221,12.3462,medium,0.4089,0.496,0.7936,0.5735,0.5431,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:32Z
synthetic-user-v1-000634,Luxury Collector,,0.0,0.3191,0.6957,0.5155,0.6346,0.839,0.568,0.641,0.4224,0.5614,18.3474,high,0.4524,0.6714,0.5087,0.6317,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:33Z
synthetic-user-v1-000635,Power Seeker,,0.0,0.5367,0.7154,0.6413,0.3135,0.4361,0.338,0.5007,0.4973,1.0,13.4528,medium,0.1343,0.5049,0.3901,0.8679,0.6616,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:34Z
synthetic-user-v1-000636,Power Seeker,,0.0,0.5252,0.7005,0.4848,0.5688,0.504,0.3728,0.7416,0.35,1.0,21.5699,ultra_high,0.0945,0.8552,0.6126,0.6869,0.9967,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:35Z
synthetic-user-v1-000637,Tech Futurist,,0.0,0.4159,0.5206,0.319,0.0,0.6595,0.1479,0.5336,0.4224,0.6401,16.8939,high,0.5046,0.4065,0.8559,0.7468,0.5426,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:36Z
synthetic-user-v1-000638,Tech Futurist,,0.0,0.3242,0.7839,0.5141,0.4312,1.0,0.3701,0.3296,0.8031,0.5012,11.8978,medium,0.592,0.5345,0.509,0.5662,0.7545,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:37Z
synthetic-user-v1-000639,Luxury Collector,,0.0,0.605,0.8516,0.7657,0.568,0.6468,0.56,0.3042,0.6939,0.7162,19.313,high,0.5548,0.985,0.3946,0.7815,0.4906,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:38Z
synthetic-user-v1-000640,Fantasy Lover,,0.0,0.1597,0.7103,0.7911,0.464,0.6034,0.5608,1.0,0.2008,0.5222,15.3968,high,0.4263,0.3718,0.3913,0.7915,0.5606,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:39Z
synthetic-user-v1-000641,Curious Generalist,,0.0,0.3339,0.7223,0.3889,0.5032,0.4458,0.5657,0.5859,0.5791,0.6619,10.0293,low,0.6247,0.4099,0.7554,0.7844,0.6336,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:40Z
synthetic-user-v1-000642,Space Enthusiast,Eclectic Browser,0.266,0.373,0.4827,0.5485,0.3386,0.3748,0.525,0.2701,0.7241,0.4443,18.2945,high,0.4119,0.628,0.7593,0.6372,0.6127,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:41Z
synthetic-user-v1-000643,Fantasy Lover,Nature Explorer,0.3127,0.491,0.3703,0.6446,0.2776,0.2429,0.7606,0.6488,0.2473,0.6522,10.5199,low,0.2149,0.5141,0.7893,0.7268,0.2518,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:42Z
synthetic-user-v1-000644,Tech Futurist,Curious Generalist,0.2519,0.3145,0.5197,0.4569,0.556,0.7779,0.286,0.3614,0.4205,0.6921,14.5662,medium,0.222,0.8659,0.5309,0.5413,0.495,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:43Z
synthetic-user-v1-000645,Nature Explorer,,0.0,0.6142,0.6844,1.0,0.5146,0.2045,0.9951,0.3208,0.4775,0.5494,7.2875,low,0.4657,0.0,0.8205,0.6984,0.4907,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:44Z
synthetic-user-v1-000646,Luxury Collector,,0.0,0.1499,0.9102,0.3892,0.6146,0.5867,0.3372,0.3415,0.4964,0.7032,19.9741,high,0.255,0.6559,0.6727,0.0,0.5636,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:45Z
synthetic-user-v1-000647,Eclectic Browser,Thrill Seeker,0.2496,0.6424,0.7423,0.6241,0.2244,0.5476,0.8271,0.5159,0.5201,0.458,12.5927,medium,0.527,0.5117,0.7629,0.7795,0.7581,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:46Z
synthetic-user-v1-000648,Space Enthusiast,Tech Futurist,0.2488,0.3838,0.5783,0.5457,0.6421,0.9036,0.7185,0.4516,0.9266,0.6758,17.3139,high,0.6252,0.721,0.4961,0.3522,0.6431,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:47Z
synthetic-user-v1-000649,Fantasy Lover,Power Seeker,0.3722,0.8498,0.7976,0.7083,0.3762,0.5003,0.1749,0.746,0.366,0.7607,7.933,low,0.4555,0.3039,0.6501,0.731,0.4179,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:48Z
synthetic-user-v1-000650,Eclectic Browser,,0.0,0.5394,0.5008,0.8284,0.3525,0.5084,0.1608,0.7619,0.7244,0.5081,11.5791,medium,0.3485,0.4998,0.9954,0.6652,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:49Z
synthetic-user-v1-000651,Tech Futurist,,0.0,0.6344,0.5017,0.6211,0.1984,0.9841,0.5534,0.4089,0.3596,0.4995,12.9705,medium,0.4732,0.5336,0.8747,0.4254,0.5376,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:50Z
synthetic-user-v1-000652,Nature Explorer,Power Seeker,0.3572,0.495,0.5974,0.4514,0.7009,0.711,0.947,0.3618,0.4492,0.3656,11.653,medium,0.2416,0.4121,0.6867,0.4856,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:51Z
synthetic-user-v1-000653,Luxury Collector,,0.0,0.1592,1.0,0.4199,0.6523,0.3496,0.5231,0.4925,0.2177,0.7666,15.952,high,0.0749,0.7238,0.3045,0.3013,0.6367,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:52Z
synthetic-user-v1-000654,Space Enthusiast,,0.0,0.395,0.517,0.8686,0.2565,0.9147,0.4061,0.5323,0.8948,0.6858,14.5906,medium,0.5311,0.6636,0.526,0.6534,0.5634,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:53Z
synthetic-user-v1-000655,Tech Futurist,,0.0,0.0616,0.6602,0.9751,0.4169,0.7366,0.0,0.2707,0.4806,0.5184,11.1927,medium,0.6515,0.5818,0.8106,0.6161,0.8267,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:54Z
synthetic-user-v1-000656,Thrill Seeker,Eclectic Browser,0.2649,0.7573,0.4673,0.5661,0.4153,0.5757,0.5745,0.5843,0.5272,0.7654,7.2,low,0.2643,0.681,0.7303,0.8606,0.5653,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:55Z
synthetic-user-v1-000657,History Collector,,0.0,0.6357,0.7964,0.4866,0.7452,0.5501,0.2235,0.0666,0.351,0.6223,19.5875,high,0.7017,0.3067,0.1276,0.2988,0.2829,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:56Z
synthetic-user-v1-000658,Curious Generalist,Space Enthusiast,0.3284,0.7654,0.2797,0.7806,0.5639,0.2776,0.9696,0.6363,0.4601,0.7007,22.1027,ultra_high,0.6681,0.4354,0.5276,0.4406,0.5375,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:57Z
synthetic-user-v1-000659,Luxury Collector,,0.0,0.3779,0.896,0.7512,0.7119,0.5515,0.4809,0.1686,0.3535,0.4592,14.9892,medium,0.4599,0.9649,0.4611,0.4325,0.4012,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:58Z
synthetic-user-v1-000660,Eclectic Browser,,0.0,0.4168,0.5919,0.6967,0.431,0.6487,0.4133,0.5199,0.601,0.3126,20.9688,ultra_high,0.3309,0.5671,0.6924,0.4406,0.5399,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:10:59Z
synthetic-user-v1-000661,Fantasy Lover,Nature Explorer,0.2854,0.518,0.6221,0.6265,0.3534,0.1016,0.5705,0.7334,0.1211,0.4271,16.8928,high,0.369,0.5376,0.539,0.5892,0.5996,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:00Z
synthetic-user-v1-000662,Luxury Collector,,0.0,0.3535,1.0,0.3496,0.2146,0.3808,0.3549,0.6031,0.3937,0.7287,15.4708,high,0.5011,1.0,0.3745,0.5235,0.6488,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:01Z
synthetic-user-v1-000663,Eclectic Browser,Luxury Collector,0.2246,0.556,0.5715,0.8844,0.2748,0.5551,0.5854,0.4744,0.5519,0.6093,11.0275,medium,0.8137,0.2437,0.81,0.4614,0.9966,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:02Z
synthetic-user-v1-000664,Tech Futurist,Luxury Collector,0.3481,0.4144,0.3507,1.0,0.3423,0.7901,0.5019,0.5306,0.2497,0.6593,13.5092,medium,0.3454,0.7386,0.7203,0.508,0.609,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:03Z
synthetic-user-v1-000665,Fantasy Lover,,0.0,0.5284,0.6147,0.9392,0.4025,0.3822,0.6066,0.6992,0.0836,0.7003,11.6231,medium,0.3815,0.5638,0.627,0.6418,0.8138,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:04Z
synthetic-user-v1-000666,Power Seeker,Thrill Seeker,0.2312,0.6344,0.482,0.4079,0.7101,0.6419,0.6233,0.3494,0.3114,0.9695,19.5135,high,0.7537,0.4981,0.4134,0.3558,0.7426,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:05Z
synthetic-user-v1-000667,Eclectic Browser,Space Enthusiast,0.3573,0.6576,0.5417,0.58,0.5323,0.717,0.3576,0.5467,0.6673,0.7511,15.6025,high,0.3544,0.2925,0.9429,0.6051,0.6505,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:06Z
synthetic-user-v1-000668,Eclectic Browser,Space Enthusiast,0.203,0.3083,0.5683,0.6617,0.5376,0.5745,0.1031,0.6189,0.7357,0.4161,17.7091,high,0.3529,0.3622,0.4384,0.6623,0.843,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:07Z
synthetic-user-v1-000669,Thrill Seeker,Luxury Collector,0.2731,0.5278,0.3766,0.433,0.4335,0.5432,0.4806,0.4671,0.4628,0.8215,10.7392,low,0.3219,0.1507,0.9535,0.9331,0.7699,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:08Z
synthetic-user-v1-000670,Curious Generalist,Nature Explorer,0.2657,0.5597,0.7247,0.5813,0.3011,0.43,0.8241,0.2737,0.5588,0.6527,12.4097,medium,0.596,0.531,0.8174,0.3702,0.349,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:09Z
synthetic-user-v1-000671,Tech Futurist,History Collector,0.3959,0.6665,0.64,0.7192,0.4585,0.6406,0.394,0.0784,0.417,0.7275,18.5973,high,0.4546,0.8076,0.6309,0.5127,0.8005,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:10Z
synthetic-user-v1-000672,Fantasy Lover,,0.0,0.7217,0.4523,0.5606,0.1979,0.8113,0.4169,1.0,0.5108,0.4818,10.699,low,0.6496,0.28,0.6346,0.9179,0.552,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:11Z
synthetic-user-v1-000673,Curious Generalist,,0.0,0.6978,0.5619,0.9803,0.7635,0.5591,0.459,0.4907,0.3991,0.4389,17.1929,high,0.4021,1.0,0.569,0.6322,0.1473,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:12Z
synthetic-user-v1-000674,Thrill Seeker,,0.0,1.0,0.3318,0.7339,0.2031,0.2292,0.7038,0.6907,0.1052,0.7055,8.0948,low,0.5044,0.5247,0.4716,0.7445,0.6148,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:13Z
synthetic-user-v1-000675,Nature Explorer,,0.0,0.507,0.4615,0.5238,0.2742,0.3525,0.7912,0.5302,0.2428,0.1144,10.6038,low,0.6687,0.8025,0.8636,0.2185,0.4825,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:14Z
synthetic-user-v1-000676,History Collector,,0.0,0.4728,0.5198,0.6064,0.7683,0.5702,0.4805,0.44,0.1785,0.3205,17.7502,high,0.6013,0.3927,0.3832,0.2001,0.7229,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:15Z
synthetic-user-v1-000677,Curious Generalist,,0.0,0.7288,0.8918,1.0,0.4547,0.4469,0.5895,0.3231,0.5843,0.5413,17.2865,high,1.0,0.6659,0.8108,0.4401,0.6151,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:16Z
synthetic-user-v1-000678,Eclectic Browser,,0.0,0.3699,0.5243,0.7853,0.4573,0.7007,0.4433,0.4531,0.2782,0.5283,13.2233,medium,0.1331,0.6065,0.5812,0.5096,0.5841,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:17Z
synthetic-user-v1-000679,Luxury Collector,Nature Explorer,0.375,0.4165,0.6718,0.6595,0.4504,0.2872,0.4719,0.5359,0.5881,0.6977,13.9061,medium,0.7835,0.9679,0.4942,0.7276,0.4141,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:18Z
synthetic-user-v1-000680,Fantasy Lover,Luxury Collector,0.3673,0.3854,0.8369,0.6302,0.3169,0.1535,0.3336,0.9789,0.3223,0.7782,8.8742,low,0.7301,0.0796,0.732,0.6161,0.5208,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:19Z
synthetic-user-v1-000681,Eclectic Browser,,0.0,0.5885,0.6868,0.5009,0.3517,0.7814,0.7395,0.5471,0.3517,0.6511,12.5157,medium,0.4086,0.2993,0.9843,0.2804,0.253,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:20Z
synthetic-user-v1-000682,Power Seeker,,0.0,0.5172,0.5489,0.6034,0.4933,0.3992,0.2582,0.2439,0.2989,0.9555,18.4009,high,0.3882,0.3381,0.2339,0.6118,0.4838,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:21Z
synthetic-user-v1-000683,Curious Generalist,,0.0,0.587,0.3224,0.6611,0.2856,0.7243,0.5632,0.8921,0.5384,0.833,18.4286,high,0.2591,0.6305,0.5584,0.5565,0.6432,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:22Z
synthetic-user-v1-000684,Thrill Seeker,,0.0,0.7364,0.4214,0.9139,0.4892,0.5324,0.7448,0.4329,0.4097,0.6444,11.9924,medium,0.196,0.624,0.548,1.0,0.4753,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:23Z
synthetic-user-v1-000685,Power Seeker,,0.0,0.7596,0.507,0.4446,0.3046,0.6093,0.3215,0.5851,0.3749,0.8399,14.2813,medium,0.5056,0.749,0.5928,0.6911,0.5687,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:24Z
synthetic-user-v1-000686,Fantasy Lover,,0.0,0.7998,0.6771,0.4005,0.4921,0.0,0.3257,0.9398,0.0151,0.5078,10.8165,low,0.46,0.2964,0.4375,0.7545,0.3104,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:25Z
synthetic-user-v1-000687,Thrill Seeker,Eclectic Browser,0.3423,0.9737,0.3268,0.7801,0.3029,0.4271,0.729,0.6006,0.5553,0.8352,7.449,low,0.0417,0.098,0.4272,0.7561,0.9299,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:26Z
synthetic-user-v1-000688,Eclectic Browser,,0.0,0.6821,0.5024,0.7928,0.5169,0.5583,0.6094,0.8434,0.6132,0.8902,9.8997,low,0.5574,0.5996,1.0,0.4929,0.7804,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:27Z
synthetic-user-v1-000689,Curious Generalist,,0.0,0.3108,0.6063,0.7245,0.5189,0.5957,0.7081,0.3409,0.6035,0.6694,12.7907,medium,0.8883,0.3374,0.9143,0.307,0.5268,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:28Z
synthetic-user-v1-000690,Space Enthusiast,,0.0,0.5637,0.5791,0.9186,0.5977,0.7745,0.3695,0.62,0.7761,0.3075,19.3106,high,0.9002,0.3204,0.5623,0.2108,0.5314,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:29Z
synthetic-user-v1-000691,History Collector,Tech Futurist,0.344,0.3678,0.4201,0.1617,0.543,0.3182,0.4764,0.5968,0.392,0.4097,16.5579,high,0.6262,0.2158,0.2953,0.4829,0.5456,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:30Z
synthetic-user-v1-000692,Curious Generalist,,0.0,0.5523,0.675,0.814,0.7537,0.6218,0.1784,0.3452,0.4448,0.2894,9.8252,low,1.0,0.3645,0.7128,0.6942,0.5662,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:31Z
synthetic-user-v1-000693,Curious Generalist,,0.0,0.4347,0.4024,0.3241,0.3811,0.6043,0.5004,0.2755,0.4204,0.5326,14.8215,medium,0.3595,0.4928,0.7406,0.7531,0.3307,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:32Z
synthetic-user-v1-000694,Fantasy Lover,,0.0,0.5187,0.528,0.4621,0.4816,0.567,0.3656,0.7696,0.417,0.8904,10.4872,low,0.8392,0.7511,0.2674,0.3512,0.5329,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:33Z
synthetic-user-v1-000695,Fantasy Lover,,0.0,0.3434,0.6955,0.8146,0.5922,0.4735,0.4449,0.7827,0.0029,0.5778,12.0038,medium,0.5291,0.7738,0.637,0.3916,0.4249,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:34Z
synthetic-user-v1-000696,Fantasy Lover,,0.0,0.7758,0.7766,0.7479,0.5355,0.3437,0.2921,0.9395,0.5113,0.6355,14.9556,medium,0.8562,0.5875,0.3314,0.4164,0.5352,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:35Z
synthetic-user-v1-000697,Curious Generalist,,0.0,0.584,0.7364,0.6667,0.6222,0.3372,0.7981,0.6947,0.367,0.2386,11.6659,medium,0.1736,0.595,0.7618,0.5009,0.4497,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:36Z
synthetic-user-v1-000698,Tech Futurist,Thrill Seeker,0.3776,0.5912,0.5415,0.6682,0.6813,0.5725,0.6099,0.5671,0.3543,0.6296,14.5922,medium,0.6369,0.8154,0.5365,0.7179,0.6892,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:37Z
synthetic-user-v1-000699,History Collector,,0.0,0.5177,0.436,0.7433,0.798,0.4503,0.5481,0.6364,0.5555,0.266,16.8092,high,0.6771,0.6347,0.3572,0.4729,0.5004,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:38Z
synthetic-user-v1-000700,Power Seeker,,0.0,0.4746,0.3591,0.4718,0.6763,0.6762,0.5951,0.4417,0.3825,0.6944,18.6873,high,0.2792,0.7751,0.4427,0.5541,0.3918,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:39Z
synthetic-user-v1-000701,Space Enthusiast,,0.0,0.3717,0.6481,0.5343,0.3911,0.58,0.6658,0.2062,0.9807,0.6098,18.0956,high,0.3614,0.6368,0.5186,0.8075,0.5456,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:40Z
synthetic-user-v1-000702,History Collector,,0.0,0.5595,0.591,0.4772,0.8605,0.3862,0.9111,0.453,0.1283,0.6486,11.0669,medium,0.5785,0.2542,0.0303,0.2895,0.3612,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:41Z
synthetic-user-v1-000703,Fantasy Lover,,0.0,0.5297,0.5161,0.7591,0.6525,0.3945,0.4641,0.7618,0.5489,0.4719,12.1159,medium,0.4123,0.2358,0.922,0.6934,0.4885,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:42Z
synthetic-user-v1-000704,Thrill Seeker,,0.0,0.9585,0.2288,0.4404,0.2715,0.5673,0.5313,0.5135,0.521,0.6697,13.7592,medium,0.1741,0.3637,0.98,0.6781,0.902,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:43Z
synthetic-user-v1-000705,Curious Generalist,,0.0,0.6125,0.4505,0.8367,0.4346,0.6606,0.4453,0.8074,0.4991,0.3195,18.5245,high,0.8567,0.5494,0.6961,0.4593,0.6661,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:44Z
synthetic-user-v1-000706,Eclectic Browser,,0.0,0.5363,0.6688,0.8772,0.5512,0.5938,0.7234,0.8381,0.7315,0.6506,17.4436,high,0.7493,0.401,0.7701,0.4259,0.9165,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:45Z
synthetic-user-v1-000707,History Collector,Nature Explorer,0.2217,0.6155,0.8165,0.8346,0.5304,0.1499,0.5209,0.7297,0.6417,0.4634,16.7798,high,1.0,0.5521,0.6597,0.3616,0.4856,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:46Z
synthetic-user-v1-000708,Fantasy Lover,,0.0,0.4384,0.4778,0.7537,0.442,0.3235,0.6096,0.7594,0.3611,0.782,10.3893,low,0.6147,0.4678,1.0,0.4316,0.7425,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:47Z
synthetic-user-v1-000709,Eclectic Browser,,0.0,0.6502,0.719,0.6284,0.5382,0.5449,0.626,0.6424,0.6463,0.476,12.2989,medium,0.4079,0.4859,1.0,0.4758,0.7071,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:48Z
synthetic-user-v1-000710,Tech Futurist,,0.0,0.4489,0.8078,0.8348,0.183,0.9761,0.2282,0.3338,0.6104,0.5769,13.8713,medium,0.5091,0.7854,0.3353,0.3892,0.6861,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:49Z
synthetic-user-v1-000711,Nature Explorer,,0.0,0.5434,0.4579,0.4773,0.3313,0.487,0.9837,0.6189,0.1499,0.42,10.5706,low,0.4717,0.3467,0.4472,0.2401,0.4433,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:50Z
synthetic-user-v1-000712,Nature Explorer,,0.0,0.3643,0.0352,0.7202,0.5934,0.4428,0.823,0.3688,0.2855,0.4249,23.5362,ultra_high,0.7442,0.2335,1.0,0.4275,0.4523,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:51Z
synthetic-user-v1-000713,Curious Generalist,Luxury Collector,0.2821,0.6768,0.4116,0.6912,0.5361,0.4322,0.421,0.2261,0.637,0.3924,15.307,high,0.4875,0.4104,0.8968,0.6447,0.742,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:52Z
synthetic-user-v1-000714,Power Seeker,History Collector,0.3137,0.725,0.8838,0.5194,0.6378,0.3355,0.1348,0.5694,0.4178,0.6268,17.4513,high,0.0664,0.7219,0.0571,0.848,0.8184,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:53Z
synthetic-user-v1-000715,Eclectic Browser,,0.0,0.693,0.3799,0.7454,0.618,0.7409,0.4202,0.757,0.4845,0.6029,14.7698,medium,0.6968,0.722,1.0,0.4354,0.723,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:54Z
synthetic-user-v1-000716,Power Seeker,,0.0,0.4216,0.364,0.5094,0.5616,0.6633,0.4271,0.812,0.4546,0.6958,14.5827,medium,0.0377,0.6316,0.5093,0.7399,0.4547,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:55Z
synthetic-user-v1-000717,Fantasy Lover,Curious Generalist,0.2017,0.5741,0.5138,0.7832,0.3772,0.4722,0.3319,0.8621,0.4421,0.7337,9.6012,low,0.3143,0.6165,0.4798,0.5225,0.7305,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:56Z
synthetic-user-v1-000718,Space Enthusiast,Thrill Seeker,0.232,0.4591,0.5974,0.6595,0.6245,0.8562,0.3546,0.4813,0.5772,0.4399,19.3645,high,0.4204,0.6683,0.9913,0.3026,0.9127,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:57Z
synthetic-user-v1-000719,Eclectic Browser,Curious Generalist,0.2271,0.4473,0.6131,0.6972,0.5173,0.439,0.2876,0.7721,0.4449,0.704,20.7817,ultra_high,0.3747,0.1377,0.6673,0.996,1.0,heavy,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:58Z
synthetic-user-v1-000720,Tech Futurist,Space Enthusiast,0.3248,0.461,0.4163,0.42,0.6466,1.0,0.4677,0.3577,0.5082,0.5211,14.4003,medium,0.157,1.0,0.3891,0.5392,0.315,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:11:59Z
synthetic-user-v1-000721,Fantasy Lover,,0.0,0.7023,0.5521,0.7167,0.672,0.6944,0.321,1.0,0.3406,0.7956,15.7645,high,0.3086,0.6833,0.6561,0.4767,0.487,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:12:00Z
synthetic-user-v1-000722,Space Enthusiast,,0.0,1.0,0.4824,0.5987,0.6982,0.7235,0.521,0.3396,0.7384,0.5193,21.552,ultra_high,0.1962,0.759,0.5978,0.6424,0.7628,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:12:01Z
synthetic-user-v1-000723,Luxury Collector,,0.0,0.0,0.8298,0.3569,0.7145,0.5794,0.529,0.4724,0.4845,0.6068,17.7266,high,0.6479,0.856,0.0,0.6142,0.2145,casual,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:12:02Z
synthetic-user-v1-000724,Curious Generalist,History Collector,0.3612,0.1965,0.6334,0.6231,0.5853,0.5211,0.6075,0.1995,0.4079,0.5268,19.9221,high,0.7305,0.3683,0.8103,0.7133,0.5776,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:12:03Z
synthetic-user-v1-000725,Luxury Collector,,0.0,0.0045,0.9494,0.597,0.5263,0.6599,0.5932,0.5626,0.6317,0.6812,17.1422,high,0.555,0.7539,0.2133,0.4174,0.4851,regular,synthetic_product_v1,synthetic_user_v1,42,2026-01-01T00:12:04Z
